,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department_IT,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_high,salary_low,salary_medium,left
13522,0.24,0.63,0.5714285714285714,0.6548387096774193,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10010,0.85,0.66,0.7142857142857143,0.6096774193548387,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10027,0.88,0.8,0.5714285714285714,0.7709677419354839,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10304,0.66,0.84,0.5714285714285714,0.8161290322580645,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14712,0.66,0.57,0.7142857142857143,0.5193548387096775,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
5631,0.36,0.44,0.5714285714285714,0.36774193548387096,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2496,0.58,0.69,0.42857142857142855,0.47096774193548385,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14007,0.64,0.55,0.42857142857142855,0.7935483870967742,0.2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4979,0.67,0.36,0.5714285714285714,0.31290322580645163,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12219,0.89,0.87,0.7142857142857143,0.7258064516129032,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
6269,0.49,0.69,0.5714285714285714,0.8709677419354839,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5575,0.67,0.69,0.7142857142857143,0.7258064516129032,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11933,0.95,0.99,0.7142857142857143,0.8096774193548387,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5986,0.57,0.7,0.42857142857142855,0.5096774193548387,0.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11308,0.83,0.93,0.42857142857142855,0.7967741935483871,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8907,0.23,0.79,0.7142857142857143,0.632258064516129,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2905,0.69,0.9,0.2857142857142857,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
780,0.44,0.65,0.42857142857142855,0.8741935483870967,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
14237,0.82,0.87,0.5714285714285714,0.7709677419354839,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5415,0.97,0.87,0.42857142857142855,0.667741935483871,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
176,0.41,0.48,0.2857142857142857,0.4774193548387097,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
14357,0.76,0.92,0.5714285714285714,0.7709677419354839,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12111,0.09,0.85,0.8571428571428571,0.932258064516129,0.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10043,0.55,0.79,0.42857142857142855,0.8193548387096774,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7485,0.58,0.5,0.42857142857142855,0.6709677419354839,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8479,0.73,0.72,0.7142857142857143,0.5741935483870968,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2179,0.89,0.47,0.5714285714285714,0.34838709677419355,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5731,0.59,0.66,0.42857142857142855,0.535483870967742,0.3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9130,0.22,0.59,0.7142857142857143,0.5225806451612903,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6008,0.65,0.85,0.42857142857142855,0.6870967741935484,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
587,0.8,0.83,0.2857142857142857,0.6806451612903226,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
13138,0.49,0.52,0.42857142857142855,0.5032258064516129,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4570,0.66,0.9,0.42857142857142855,0.7,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7493,0.82,0.63,0.42857142857142855,0.5516129032258065,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14901,0.11,0.93,0.7142857142857143,0.45161290322580644,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3211,0.58,0.9,0.5714285714285714,0.5645161290322581,0.3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12052,0.38,0.55,0.2857142857142857,0.432258064516129,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
10460,1.0,0.89,0.42857142857142855,0.7419354838709677,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5378,0.84,0.5,0.7142857142857143,0.6290322580645161,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6502,0.96,0.59,0.8571428571428571,0.4290322580645161,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14567,0.41,0.55,0.2857142857142857,0.4967741935483871,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5539,0.73,0.49,0.5714285714285714,0.6451612903225806,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1553,0.82,0.82,0.7142857142857143,0.7096774193548387,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
6809,0.97,1.0,0.42857142857142855,0.6387096774193548,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10341,0.69,0.82,0.5714285714285714,0.8774193548387097,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5428,0.57,0.43,0.42857142857142855,0.5387096774193548,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12150,0.11,0.91,0.8571428571428571,0.896774193548387,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2056,0.81,0.61,0.7142857142857143,0.7451612903225806,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10449,0.46,0.82,0.2857142857142857,0.6096774193548387,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
814,0.1,0.92,1.0,0.8161290322580645,0.4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4298,0.91,0.71,0.2857142857142857,0.5129032258064516,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3711,0.59,0.49,0.5714285714285714,0.5290322580645161,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9817,0.56,0.59,0.7142857142857143,0.8193548387096774,0.4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
369,0.1,0.82,0.8571428571428571,0.8580645161290322,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
5451,0.81,0.99,0.7142857142857143,0.6516129032258065,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1529,0.4,0.47,0.2857142857142857,0.49032258064516127,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
12393,0.11,0.93,0.8571428571428571,0.9096774193548387,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
14386,0.54,0.74,0.5714285714285714,0.5290322580645161,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
9700,0.71,0.7,0.5714285714285714,0.7645161290322581,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5637,0.49,0.48,0.2857142857142857,0.6,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12462,0.8,0.53,0.42857142857142855,0.8225806451612904,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
9650,0.58,0.79,0.5714285714285714,0.632258064516129,0.3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7648,0.53,0.87,0.7142857142857143,0.5096774193548387,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2566,0.63,0.86,0.5714285714285714,0.8741935483870967,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12426,0.74,0.92,0.5714285714285714,0.8419354838709677,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
8548,0.68,0.63,0.5714285714285714,0.4774193548387097,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12284,0.38,0.47,0.2857142857142857,0.4645161290322581,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2043,0.33,0.88,0.8571428571428571,0.8387096774193549,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8321,0.78,0.53,0.42857142857142855,0.49032258064516127,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4735,0.24,0.65,0.8571428571428571,0.8870967741935484,0.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7619,0.72,0.82,0.5714285714285714,0.7451612903225806,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12046,0.4,0.55,0.2857142857142857,0.47419354838709676,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
923,0.44,0.5,0.2857142857142857,0.5032258064516129,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
13634,0.53,0.53,0.5714285714285714,0.8290322580645161,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13988,0.34,0.72,0.42857142857142855,0.38064516129032255,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13473,0.98,0.67,0.42857142857142855,0.6129032258064516,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7710,0.66,0.78,0.5714285714285714,0.8258064516129032,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5252,0.82,0.6,0.42857142857142855,0.8419354838709677,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
268,0.38,0.56,0.2857142857142857,0.5032258064516129,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
728,0.43,0.49,0.2857142857142857,0.5161290322580645,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
11871,0.77,0.68,0.42857142857142855,0.3161290322580645,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14200,0.9,0.76,0.42857142857142855,0.8225806451612904,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5855,0.99,0.68,0.42857142857142855,0.5838709677419355,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4998,0.57,0.82,0.7142857142857143,0.44516129032258067,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11837,0.7,0.95,0.42857142857142855,0.5096774193548387,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8393,0.72,0.57,0.5714285714285714,0.7225806451612903,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11229,0.63,0.61,0.7142857142857143,0.6,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3054,0.64,0.42,0.7142857142857143,0.9129032258064517,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4545,0.82,0.89,0.5714285714285714,0.632258064516129,0.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5997,0.63,0.75,0.5714285714285714,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2155,0.26,0.83,0.42857142857142855,0.5419354838709678,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5132,0.97,0.52,0.7142857142857143,0.4806451612903226,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6620,0.17,0.93,0.8571428571428571,0.6193548387096774,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3670,0.49,0.92,0.7142857142857143,0.567741935483871,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3778,0.8,0.78,0.42857142857142855,0.5645161290322581,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13115,0.58,0.86,0.5714285714285714,0.5419354838709678,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8751,0.27,0.86,0.42857142857142855,0.7161290322580646,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14421,0.43,0.46,0.2857142857142857,0.5032258064516129,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
300,0.45,0.55,0.2857142857142857,0.4870967741935484,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8976,0.69,0.99,0.42857142857142855,0.4290322580645161,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9221,0.92,0.82,0.5714285714285714,0.3096774193548387,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1894,0.11,0.89,0.8571428571428571,0.864516129032258,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
3220,0.74,0.59,0.42857142857142855,0.8838709677419355,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4752,0.56,0.72,0.5714285714285714,0.7967741935483871,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6331,0.75,0.49,0.2857142857142857,0.5580645161290323,0.3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14234,0.46,0.57,0.2857142857142857,0.4483870967741935,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1892,0.44,0.52,0.2857142857142857,0.45483870967741935,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4117,0.44,0.74,0.5714285714285714,0.8064516129032258,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6525,0.75,0.85,0.5714285714285714,0.8774193548387097,0.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8527,0.88,0.68,0.42857142857142855,0.5967741935483871,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2244,0.72,0.56,0.5714285714285714,0.567741935483871,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7328,0.23,0.96,0.5714285714285714,0.7806451612903226,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7257,0.74,1.0,0.5714285714285714,0.7064516129032258,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11164,0.91,0.68,0.5714285714285714,0.4258064516129032,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3929,0.73,0.62,0.5714285714285714,0.6774193548387096,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10816,0.78,0.54,0.42857142857142855,0.5193548387096775,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
195,0.09,0.8,0.8571428571428571,0.9806451612903225,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
78,0.43,0.56,0.2857142857142857,0.5064516129032258,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8235,0.56,1.0,0.42857142857142855,0.45483870967741935,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5506,0.92,0.81,0.42857142857142855,0.632258064516129,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7978,0.69,0.63,0.5714285714285714,0.8774193548387097,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8411,1.0,0.61,0.8571428571428571,0.8709677419354839,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9229,0.83,0.91,0.42857142857142855,0.8096774193548387,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10448,0.94,0.89,0.5714285714285714,0.6193548387096774,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6600,0.86,0.95,0.7142857142857143,0.8870967741935484,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8622,0.46,0.63,0.2857142857142857,0.5709677419354838,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14078,0.56,0.59,0.42857142857142855,0.7193548387096774,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5121,0.9,0.67,0.5714285714285714,0.7516129032258064,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4212,0.18,0.6,0.42857142857142855,0.45161290322580644,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14278,0.9,0.98,0.5714285714285714,0.8516129032258064,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3808,0.85,0.92,0.5714285714285714,0.4870967741935484,0.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9583,0.85,0.99,0.8571428571428571,0.4935483870967742,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4544,0.85,0.5,0.5714285714285714,0.5129032258064516,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9023,0.91,0.38,0.7142857142857143,0.9,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12918,0.96,0.55,0.42857142857142855,0.7258064516129032,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1312,0.1,0.92,0.7142857142857143,0.8774193548387097,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
14047,0.17,0.55,0.5714285714285714,0.6258064516129033,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3147,0.49,0.71,0.42857142857142855,0.4967741935483871,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2593,0.57,0.9,0.42857142857142855,0.8258064516129032,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6235,0.79,0.88,0.5714285714285714,0.6064516129032258,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12936,0.52,0.55,0.42857142857142855,0.7258064516129032,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6099,0.87,0.98,0.5714285714285714,0.8580645161290322,0.2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8862,0.25,0.96,0.8571428571428571,0.7,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6402,0.8,0.85,0.5714285714285714,0.4483870967741935,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3766,0.44,0.74,0.7142857142857143,0.8161290322580645,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2101,1.0,0.74,0.42857142857142855,0.7096774193548387,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6228,0.76,0.8,0.5714285714285714,0.7290322580645161,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1216,0.44,0.56,0.2857142857142857,0.4096774193548387,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
692,0.84,0.86,0.7142857142857143,0.864516129032258,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
11423,0.53,0.53,0.5714285714285714,0.8290322580645161,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9248,0.52,0.93,0.2857142857142857,0.8741935483870967,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3313,0.53,0.73,0.5714285714285714,0.7322580645161291,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12268,0.38,0.56,0.2857142857142857,0.5032258064516129,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3640,0.63,0.82,0.7142857142857143,0.7387096774193549,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8790,0.67,0.44,0.5714285714285714,0.6258064516129033,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2354,0.79,0.74,0.7142857142857143,0.5548387096774193,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3383,0.54,0.98,0.42857142857142855,0.7,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11855,0.92,0.94,0.2857142857142857,0.7225806451612903,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8266,0.61,0.95,0.42857142857142855,0.4290322580645161,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1257,0.88,0.92,0.5714285714285714,0.7516129032258064,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
4321,0.98,0.63,0.42857142857142855,0.44193548387096776,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6082,0.8,0.4,0.7142857142857143,0.6419354838709678,0.4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14231,0.11,0.83,0.8571428571428571,0.9096774193548387,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
130,0.1,0.83,0.8571428571428571,0.9419354838709677,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
4531,0.93,0.96,0.7142857142857143,0.43548387096774194,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13915,0.94,0.67,0.5714285714285714,0.6161290322580645,0.3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11178,0.61,0.96,0.42857142857142855,0.6903225806451613,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13298,0.55,0.86,0.5714285714285714,0.5451612903225806,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5930,0.65,0.95,0.42857142857142855,0.8580645161290322,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9146,0.91,0.71,0.42857142857142855,0.5516129032258065,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6267,0.66,0.69,0.7142857142857143,0.6516129032258065,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8988,0.96,0.93,0.42857142857142855,0.7677419354838709,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14811,0.77,0.98,0.7142857142857143,0.8354838709677419,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
4625,0.78,0.67,0.5714285714285714,0.8387096774193549,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5647,0.64,0.63,0.7142857142857143,0.3387096774193548,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11326,0.82,0.71,0.42857142857142855,0.4838709677419355,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7325,0.78,0.87,0.42857142857142855,0.5903225806451613,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13377,0.48,0.77,0.8571428571428571,0.8838709677419355,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9107,0.58,0.86,0.42857142857142855,0.7290322580645161,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1422,0.1,0.82,0.8571428571428571,0.867741935483871,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5423,0.94,0.7,0.42857142857142855,0.567741935483871,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1940,0.4,0.47,0.2857142857142857,0.43870967741935485,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7928,0.32,0.42,0.8571428571428571,0.36774193548387096,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6736,0.98,0.57,0.42857142857142855,0.7387096774193549,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14753,0.77,0.91,0.7142857142857143,0.7612903225806451,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
8541,0.5,0.84,0.42857142857142855,0.8354838709677419,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3569,0.73,0.83,0.2857142857142857,0.5387096774193548,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3157,0.51,0.63,0.42857142857142855,0.5903225806451613,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10080,0.54,0.42,0.8571428571428571,0.7032258064516129,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12999,0.6,0.73,0.7142857142857143,0.7774193548387097,0.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3253,0.95,0.78,0.5714285714285714,0.7258064516129032,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12735,0.83,0.99,0.7142857142857143,0.832258064516129,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
969,0.41,0.48,0.2857142857142857,0.41935483870967744,0.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9744,0.63,0.47,0.42857142857142855,0.5806451612903226,0.3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10851,0.5,0.81,0.42857142857142855,0.5483870967741935,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5935,0.87,0.57,0.5714285714285714,0.7451612903225806,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12785,0.97,0.78,0.42857142857142855,0.864516129032258,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9249,0.98,0.89,0.42857142857142855,0.6,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6169,0.73,0.51,0.5714285714285714,0.8032258064516129,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13580,0.86,0.84,0.42857142857142855,0.5709677419354838,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6758,0.64,0.41,0.42857142857142855,0.7451612903225806,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12832,0.41,0.68,0.42857142857142855,0.6161290322580645,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1424,0.45,0.48,0.2857142857142857,0.4806451612903226,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
8381,0.9,0.59,0.8571428571428571,0.867741935483871,0.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14204,0.64,0.5,0.5714285714285714,0.8161290322580645,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3597,0.62,0.42,0.2857142857142857,0.4,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9083,0.57,0.75,0.5714285714285714,0.4870967741935484,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10253,0.75,0.72,0.7142857142857143,0.5612903225806452,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12819,0.96,0.51,0.5714285714285714,0.7258064516129032,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1967,0.41,0.47,0.2857142857142857,0.4612903225806452,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
12875,0.37,0.72,0.42857142857142855,0.5451612903225806,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8175,0.68,0.48,0.7142857142857143,0.36451612903225805,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12003,0.72,0.87,0.7142857142857143,0.7193548387096774,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2634,0.44,0.42,0.5714285714285714,0.5129032258064516,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
