,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department_IT,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_high,salary_low,salary_medium,left
11773,0.93,0.5,0.7142857142857143,0.8774193548387097,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13718,0.93,0.74,0.7142857142857143,0.8,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4191,0.61,0.64,0.42857142857142855,0.7903225806451613,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3128,0.12,0.93,0.8571428571428571,0.8290322580645161,0.6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13214,0.83,0.52,0.7142857142857143,0.7,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13056,0.77,0.91,0.5714285714285714,0.5193548387096775,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2699,0.3,0.86,0.42857142857142855,0.8903225806451613,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5927,0.72,0.39,0.7142857142857143,0.3580645161290323,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7234,0.49,0.6,0.5714285714285714,0.45483870967741935,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11292,0.29,0.37,0.8571428571428571,0.603225806451613,1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1068,0.74,1.0,0.7142857142857143,0.7193548387096774,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
8769,0.72,0.68,0.42857142857142855,0.4838709677419355,0.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14915,0.43,0.54,0.2857142857142857,0.45806451612903226,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2470,0.62,0.72,0.7142857142857143,0.5806451612903226,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11587,0.18,0.49,0.42857142857142855,0.7741935483870968,0.2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12581,0.81,0.88,0.7142857142857143,0.7806451612903226,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
553,0.79,1.0,0.7142857142857143,0.8290322580645161,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8079,0.8,0.63,0.5714285714285714,0.6806451612903226,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7645,0.59,0.86,0.5714285714285714,0.8387096774193549,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12923,0.96,0.64,0.42857142857142855,0.535483870967742,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5703,0.81,0.55,0.42857142857142855,0.4096774193548387,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5664,0.78,0.56,0.7142857142857143,0.8129032258064516,0.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2766,0.8,0.54,0.5714285714285714,0.867741935483871,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9320,0.83,0.62,0.5714285714285714,0.7032258064516129,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11562,0.76,0.79,0.42857142857142855,0.7967741935483871,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8009,0.48,0.55,0.5714285714285714,0.8451612903225807,0.3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10076,0.71,0.81,0.2857142857142857,0.5870967741935483,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9129,0.72,0.91,0.42857142857142855,0.8612903225806452,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8091,0.6,0.9,0.7142857142857143,0.4483870967741935,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6805,0.79,0.64,0.5714285714285714,0.8483870967741935,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12174,0.7,0.53,0.2857142857142857,0.8838709677419355,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
13065,0.59,0.72,0.42857142857142855,0.5870967741935483,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3784,0.8,0.57,0.42857142857142855,0.7258064516129032,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8280,0.66,0.69,0.42857142857142855,0.5870967741935483,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3577,0.49,0.84,0.7142857142857143,0.6225806451612903,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5151,0.57,0.56,0.2857142857142857,0.5129032258064516,0.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4984,0.91,0.8,0.5714285714285714,0.5838709677419355,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
420,0.09,0.96,0.8571428571428571,0.864516129032258,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4447,0.71,0.92,0.5714285714285714,0.8,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3822,0.29,0.75,0.42857142857142855,0.4,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4819,0.8,0.91,0.42857142857142855,0.6516129032258065,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1496,0.1,0.85,1.0,0.8354838709677419,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1047,0.37,0.49,0.2857142857142857,0.4870967741935484,0.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
11617,0.72,0.75,0.5714285714285714,0.6806451612903226,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8719,0.73,0.59,0.8571428571428571,0.3903225806451613,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
856,0.1,0.85,0.8571428571428571,0.8806451612903226,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9822,0.92,0.66,0.5714285714285714,0.4290322580645161,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3944,0.78,0.91,0.7142857142857143,0.4838709677419355,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8192,0.85,1.0,0.42857142857142855,0.8225806451612904,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3297,0.61,0.74,0.2857142857142857,0.4612903225806452,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14113,0.93,0.89,0.42857142857142855,0.8225806451612904,0.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5514,0.78,0.61,0.42857142857142855,0.6225806451612903,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9939,0.89,0.76,0.2857142857142857,0.896774193548387,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14346,0.31,0.84,1.0,0.4290322580645161,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
9838,1.0,0.61,0.42857142857142855,0.6064516129032258,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7689,0.16,0.78,0.5714285714285714,0.632258064516129,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6557,0.8,0.8,0.42857142857142855,0.5645161290322581,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6872,0.66,0.86,0.5714285714285714,0.36129032258064514,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
820,0.11,0.93,1.0,0.9161290322580645,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1643,0.09,0.83,0.8571428571428571,0.9516129032258065,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
7217,0.41,0.48,0.42857142857142855,0.5,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8351,0.6,0.76,0.7142857142857143,0.5419354838709678,0.2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2631,0.31,0.49,0.5714285714285714,0.532258064516129,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
107,0.44,0.5,0.2857142857142857,0.4774193548387097,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10329,0.56,0.57,0.5714285714285714,0.5193548387096775,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
367,0.4,0.56,0.2857142857142857,0.42258064516129035,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8216,0.39,0.85,0.7142857142857143,0.5774193548387097,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
416,0.82,1.0,0.5714285714285714,0.7387096774193549,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2420,0.15,0.51,0.8571428571428571,0.8,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
729,0.09,0.83,0.8571428571428571,0.9096774193548387,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
13626,0.69,0.51,0.42857142857142855,0.8290322580645161,0.3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4170,0.92,0.46,0.7142857142857143,0.6290322580645161,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6189,0.15,0.91,0.8571428571428571,0.9064516129032258,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12752,0.37,0.57,0.2857142857142857,0.4161290322580645,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
10385,0.99,0.5,0.5714285714285714,0.5580645161290323,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5778,0.7,0.92,0.5714285714285714,0.45806451612903226,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6206,0.48,0.84,0.42857142857142855,0.47096774193548385,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2388,0.72,0.51,0.42857142857142855,0.7580645161290323,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12619,0.43,0.51,0.2857142857142857,0.45483870967741935,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
4894,0.5,0.4,0.42857142857142855,0.5806451612903226,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6586,0.15,0.74,0.8571428571428571,0.5741935483870968,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8439,0.77,0.5,0.5714285714285714,0.5580645161290323,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5094,0.96,0.51,0.42857142857142855,0.7645161290322581,0.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4747,0.78,0.58,0.42857142857142855,0.7225806451612903,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
510,0.44,0.48,0.2857142857142857,0.47096774193548385,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
700,0.46,0.54,0.2857142857142857,0.4612903225806452,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
6679,0.72,0.61,0.7142857142857143,0.5483870967741935,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11135,0.56,0.48,0.7142857142857143,0.6193548387096774,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2628,0.64,0.52,0.5714285714285714,0.667741935483871,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3679,0.84,0.53,0.42857142857142855,0.7645161290322581,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1277,0.78,1.0,0.5714285714285714,0.8612903225806452,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5226,0.93,0.94,0.42857142857142855,0.5903225806451613,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2030,0.85,0.59,0.42857142857142855,0.7580645161290323,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5071,0.69,0.74,0.5714285714285714,0.7645161290322581,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
39,0.41,0.54,0.2857142857142857,0.49032258064516127,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1891,0.37,0.49,0.2857142857142857,0.44516129032258067,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
7874,0.86,0.64,0.5714285714285714,0.8483870967741935,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4785,0.83,0.84,0.42857142857142855,0.8032258064516129,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3421,0.5,0.53,0.5714285714285714,0.8483870967741935,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4111,0.13,1.0,0.8571428571428571,0.7258064516129032,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7621,0.9,0.54,0.42857142857142855,0.8774193548387097,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10514,0.25,0.53,0.5714285714285714,0.5161290322580645,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2980,0.75,0.58,0.5714285714285714,0.8709677419354839,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5001,0.66,0.71,0.42857142857142855,0.43870967741935485,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12678,0.43,0.47,0.2857142857142857,0.5096774193548387,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1303,0.45,0.57,0.2857142857142857,0.4806451612903226,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4618,0.75,0.75,0.2857142857142857,0.45483870967741935,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7708,0.99,0.54,0.5714285714285714,0.7709677419354839,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10986,0.89,0.71,0.5714285714285714,0.6129032258064516,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
346,0.81,1.0,0.5714285714285714,0.8161290322580645,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
7375,0.55,0.98,0.42857142857142855,0.5451612903225806,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8530,0.85,0.65,0.42857142857142855,0.6290322580645161,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9743,0.5,0.48,0.2857142857142857,0.3419354838709677,0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
474,0.87,1.0,0.7142857142857143,0.7806451612903226,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8860,0.86,0.61,0.5714285714285714,0.7129032258064516,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6576,0.86,0.5,0.5714285714285714,0.632258064516129,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9937,0.91,0.98,0.7142857142857143,0.43548387096774194,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12770,0.1,0.83,0.8571428571428571,0.967741935483871,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
13316,0.37,0.49,0.42857142857142855,0.5709677419354838,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
322,0.61,0.47,0.2857142857142857,0.8161290322580645,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5245,0.53,0.95,0.2857142857142857,0.3258064516129032,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4953,0.92,0.53,0.42857142857142855,0.7677419354838709,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11247,0.4,0.89,0.2857142857142857,0.532258064516129,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7820,0.12,0.84,0.5714285714285714,0.7032258064516129,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2754,0.53,0.81,0.42857142857142855,0.8161290322580645,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9512,0.47,0.57,0.42857142857142855,0.31290322580645163,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13631,0.78,0.43,0.5714285714285714,0.8870967741935484,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3514,0.52,0.82,0.42857142857142855,0.6193548387096774,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5905,0.91,0.66,0.5714285714285714,0.5258064516129032,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
971,0.72,1.0,0.7142857142857143,0.8516129032258064,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
6698,0.42,0.91,0.2857142857142857,0.567741935483871,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10194,0.77,0.76,0.7142857142857143,0.4806451612903226,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8661,0.49,0.75,0.5714285714285714,0.8354838709677419,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12095,0.37,0.51,0.2857142857142857,0.5,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
6113,0.7,0.98,0.5714285714285714,0.47096774193548385,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10862,0.2,0.98,0.42857142857142855,0.5806451612903226,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14569,0.31,0.62,0.8571428571428571,0.43548387096774194,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1201,0.1,0.77,0.7142857142857143,0.8129032258064516,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2727,0.15,0.56,0.8571428571428571,0.45161290322580644,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7399,0.7,0.73,0.42857142857142855,0.6258064516129033,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7795,0.83,0.64,0.7142857142857143,0.8774193548387097,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14739,0.09,0.8,0.8571428571428571,0.9709677419354839,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
36,0.38,0.46,0.2857142857142857,0.44193548387096776,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
12943,0.28,0.95,0.7142857142857143,0.6161290322580645,0.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4750,0.15,0.42,0.5714285714285714,0.7677419354838709,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6740,0.56,0.7,0.5714285714285714,0.43548387096774194,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14664,0.37,0.54,0.2857142857142857,0.46774193548387094,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
6933,0.87,0.97,0.5714285714285714,0.5161290322580645,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5183,0.55,0.71,0.5714285714285714,0.5838709677419355,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10465,0.76,0.79,0.42857142857142855,0.3580645161290323,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8969,0.58,0.6,0.5714285714285714,0.7161290322580646,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12631,0.34,0.67,0.5714285714285714,0.45483870967741935,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11661,0.44,0.66,0.8571428571428571,0.432258064516129,0.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8459,0.83,0.75,0.42857142857142855,0.8451612903225807,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3090,0.49,0.61,0.7142857142857143,0.4290322580645161,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12232,0.11,0.83,0.8571428571428571,0.7870967741935484,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1288,0.87,0.81,0.7142857142857143,0.9806451612903225,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3031,0.98,0.8,0.5714285714285714,0.432258064516129,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14655,0.39,0.54,0.2857142857142857,0.4096774193548387,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2977,0.66,0.95,0.42857142857142855,0.4290322580645161,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2400,0.97,0.4,0.5714285714285714,0.832258064516129,0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14010,0.72,0.71,0.5714285714285714,0.8258064516129032,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14508,0.4,0.52,0.2857142857142857,0.47419354838709676,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
13925,0.51,0.75,0.42857142857142855,0.4290322580645161,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9924,0.77,0.93,0.42857142857142855,0.7322580645161291,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1746,0.11,0.89,0.8571428571428571,0.8774193548387097,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4125,0.53,0.96,0.42857142857142855,0.5838709677419355,0.3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7172,0.62,0.95,0.42857142857142855,0.6096774193548387,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9922,0.95,0.73,0.2857142857142857,0.603225806451613,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4315,0.59,0.93,0.5714285714285714,0.47096774193548385,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8118,0.49,0.7,0.5714285714285714,0.5419354838709678,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11571,0.79,0.56,0.42857142857142855,0.4806451612903226,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5981,0.84,0.59,0.42857142857142855,0.7548387096774194,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11487,0.75,0.53,0.5714285714285714,0.7225806451612903,0.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11908,0.67,0.39,0.2857142857142857,0.667741935483871,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4549,0.9,0.78,0.7142857142857143,0.6935483870967742,0.3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2507,0.93,0.97,0.42857142857142855,0.8258064516129032,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3375,0.91,0.85,0.42857142857142855,0.7870967741935484,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8310,0.28,0.52,0.42857142857142855,0.4096774193548387,0.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7092,0.29,0.95,0.7142857142857143,0.3774193548387097,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
210,0.43,0.46,0.2857142857142857,0.5032258064516129,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
13161,0.93,0.9,0.5714285714285714,0.8258064516129032,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1950,0.85,0.85,0.5714285714285714,0.7967741935483871,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
4393,0.94,0.47,0.7142857142857143,0.42258064516129035,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
651,0.09,0.88,0.8571428571428571,0.867741935483871,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2206,0.16,0.98,0.7142857142857143,0.9161290322580645,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4475,0.67,0.52,0.5714285714285714,0.8451612903225807,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2615,0.72,0.62,0.42857142857142855,0.8709677419354839,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1396,0.2,0.7,0.8571428571428571,0.9064516129032258,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
11051,0.51,0.56,0.5714285714285714,0.6387096774193548,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5909,0.28,0.83,0.5714285714285714,0.6645161290322581,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3942,0.89,0.9,0.5714285714285714,0.4935483870967742,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1670,0.44,0.57,0.2857142857142857,0.45483870967741935,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2320,0.92,0.68,0.7142857142857143,0.7612903225806451,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9509,0.77,0.91,0.7142857142857143,0.8838709677419355,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14342,0.38,0.57,0.2857142857142857,0.45161290322580644,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1952,0.46,0.55,0.2857142857142857,0.46774193548387094,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
7630,0.55,0.89,0.5714285714285714,0.6741935483870968,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14561,0.09,0.8,0.8571428571428571,0.9806451612903225,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2937,0.91,0.7,0.5714285714285714,0.632258064516129,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10857,0.6,0.96,0.5714285714285714,0.7096774193548387,0.3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11807,0.65,0.95,0.2857142857142857,0.5806451612903226,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11035,0.48,1.0,0.5714285714285714,0.8419354838709677,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14223,0.84,0.92,0.5714285714285714,0.7548387096774194,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10146,0.49,0.52,0.42857142857142855,0.5419354838709678,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
484,0.38,0.52,0.2857142857142857,0.46774193548387094,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11100,0.96,0.85,0.5714285714285714,0.7967741935483871,0.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
898,0.11,0.77,1.0,0.8806451612903226,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1732,0.84,0.97,0.7142857142857143,0.8258064516129032,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
13955,0.48,0.89,0.5714285714285714,0.46774193548387094,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2613,0.7,0.9,0.42857142857142855,0.7258064516129032,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6387,0.61,0.62,0.2857142857142857,0.6193548387096774,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8778,0.68,0.58,0.42857142857142855,0.7,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6076,0.35,0.54,0.2857142857142857,0.4,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14550,0.1,0.91,0.8571428571428571,0.7935483870967742,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
