,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department_IT,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_high,salary_low,salary_medium,left
128,0.09,0.82,0.8571428571428571,0.8064516129032258,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7272,0.54,0.91,0.2857142857142857,0.5032258064516129,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13787,0.97,0.51,0.7142857142857143,0.6935483870967742,0.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7445,0.79,0.55,0.5714285714285714,0.46774193548387094,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7879,0.51,0.67,0.5714285714285714,0.4290322580645161,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4473,0.28,0.83,0.7142857142857143,0.9,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4839,0.68,0.78,0.42857142857142855,0.8516129032258064,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1537,0.4,0.57,0.2857142857142857,0.49032258064516127,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
13127,0.79,0.79,0.5714285714285714,0.7451612903225806,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2749,0.91,0.59,0.7142857142857143,0.5225806451612903,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2558,0.53,0.73,0.5714285714285714,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9523,0.83,0.8,0.7142857142857143,0.7193548387096774,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
942,0.11,0.89,0.8571428571428571,0.9709677419354839,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
13518,0.72,0.62,0.42857142857142855,0.7838709677419354,0.2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9436,0.69,0.56,0.7142857142857143,0.8741935483870967,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9220,0.42,0.47,0.2857142857142857,0.4032258064516129,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13090,0.73,0.67,0.5714285714285714,0.6612903225806451,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8703,0.61,0.77,0.5714285714285714,0.6290322580645161,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3539,0.54,0.77,0.7142857142857143,0.8709677419354839,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9382,0.73,0.74,0.42857142857142855,0.7129032258064516,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4478,0.79,0.86,0.42857142857142855,0.4483870967741935,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4008,0.69,0.99,0.42857142857142855,0.6387096774193548,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13608,0.55,0.69,0.5714285714285714,0.7096774193548387,0.3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5898,0.2,0.73,0.42857142857142855,0.8064516129032258,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3775,0.7,0.71,0.7142857142857143,0.867741935483871,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5409,0.53,0.84,0.42857142857142855,0.4870967741935484,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14786,0.39,0.49,0.2857142857142857,0.4161290322580645,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
14788,0.57,0.72,0.5714285714285714,0.8870967741935484,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
9739,0.85,0.9,0.7142857142857143,0.7967741935483871,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14892,0.11,0.92,0.8571428571428571,0.9064516129032258,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
6614,0.65,0.83,0.5714285714285714,0.8483870967741935,0.3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4910,0.99,0.79,0.5714285714285714,0.4290322580645161,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12397,0.09,0.79,0.8571428571428571,0.9451612903225807,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10090,0.52,0.92,0.42857142857142855,0.864516129032258,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
281,0.27,0.56,0.42857142857142855,0.9709677419354839,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
9283,0.5,0.5,0.42857142857142855,0.5935483870967742,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9042,0.82,0.58,0.5714285714285714,0.8032258064516129,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8906,0.87,0.65,0.42857142857142855,0.6838709677419355,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6666,0.88,0.57,0.5714285714285714,0.5967741935483871,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11493,0.51,0.64,0.42857142857142855,0.6548387096774193,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13602,0.37,0.63,0.5714285714285714,0.5387096774193548,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10426,0.69,0.8,0.42857142857142855,0.6838709677419355,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12309,0.1,0.94,0.8571428571428571,0.9193548387096774,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1021,0.8,0.95,0.42857142857142855,0.47096774193548385,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
10273,1.0,0.75,0.42857142857142855,0.7645161290322581,0.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8072,0.56,0.57,0.42857142857142855,0.6612903225806451,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3228,0.13,0.8,0.7142857142857143,0.6548387096774193,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7288,0.71,0.43,0.2857142857142857,0.3225806451612903,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3113,0.98,0.84,0.42857142857142855,0.9225806451612903,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
383,0.38,0.51,0.2857142857142857,0.5129032258064516,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
11354,0.62,0.97,0.2857142857142857,0.8741935483870967,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9163,0.79,0.83,0.5714285714285714,0.8064516129032258,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10149,0.8,0.79,0.5714285714285714,0.4774193548387097,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13620,0.87,0.87,0.7142857142857143,0.667741935483871,0.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13689,0.57,0.78,0.42857142857142855,0.432258064516129,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6999,0.9,0.69,0.42857142857142855,0.7451612903225806,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2872,0.85,0.64,0.5714285714285714,0.5225806451612903,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
888,0.11,0.83,0.8571428571428571,0.9516129032258065,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3879,0.88,0.87,0.7142857142857143,0.8290322580645161,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12074,0.11,0.97,0.8571428571428571,0.8935483870967742,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
12369,0.1,0.82,0.8571428571428571,0.8580645161290322,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
14807,0.86,0.84,0.7142857142857143,0.7161290322580646,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
262,0.44,0.56,0.2857142857142857,0.42258064516129035,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
11868,0.84,0.44,0.7142857142857143,0.42258064516129035,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8140,0.89,0.85,0.5714285714285714,0.6483870967741936,0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11321,0.78,0.68,0.2857142857142857,0.5129032258064516,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7041,0.59,0.82,0.5714285714285714,0.6548387096774193,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12771,0.1,0.86,0.8571428571428571,0.9967741935483871,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
5127,0.77,0.84,0.42857142857142855,0.6064516129032258,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3845,0.64,0.9,0.5714285714285714,0.6806451612903226,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8015,0.83,0.64,0.42857142857142855,0.7806451612903226,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9256,0.83,0.84,0.2857142857142857,0.4806451612903226,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8186,0.83,0.89,0.5714285714285714,0.43870967741935485,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1234,0.42,0.49,0.2857142857142857,0.46774193548387094,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
5956,0.74,0.86,0.5714285714285714,0.7129032258064516,0.2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1173,0.11,0.91,0.8571428571428571,0.8774193548387097,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4145,0.54,0.67,0.2857142857142857,0.4161290322580645,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13707,0.31,0.86,0.42857142857142855,0.8580645161290322,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8056,0.79,0.55,0.5714285714285714,0.8580645161290322,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10115,0.6,0.66,0.7142857142857143,0.4612903225806452,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3690,0.77,0.76,0.42857142857142855,0.6483870967741936,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
139,0.73,0.87,0.7142857142857143,0.8290322580645161,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8412,0.92,0.97,0.5714285714285714,0.6483870967741936,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8505,0.74,0.9,0.5714285714285714,0.5032258064516129,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4174,0.48,0.71,0.2857142857142857,0.45161290322580644,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1906,0.2,0.5,0.7142857142857143,0.43548387096774194,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5039,0.56,0.59,0.5714285714285714,0.5290322580645161,0.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11894,0.82,0.76,0.5714285714285714,0.8580645161290322,0.3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12418,0.42,0.53,0.42857142857142855,0.6419354838709678,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
397,0.09,0.79,0.8571428571428571,0.9451612903225807,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
11093,0.45,0.63,0.7142857142857143,0.3580645161290323,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1914,0.39,0.68,0.2857142857142857,0.9096774193548387,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
53,0.39,0.54,0.2857142857142857,0.4258064516129032,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
10620,0.39,0.37,0.7142857142857143,0.5032258064516129,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1854,0.43,0.53,0.2857142857142857,0.47419354838709676,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8659,0.67,0.85,0.5714285714285714,0.8580645161290322,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6639,0.77,0.71,0.42857142857142855,0.432258064516129,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7118,0.85,0.67,0.42857142857142855,0.8612903225806452,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8016,0.8,0.64,0.7142857142857143,0.6580645161290323,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2976,0.24,0.55,0.7142857142857143,0.6709677419354839,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10365,0.63,0.91,0.42857142857142855,0.7516129032258064,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
825,0.11,0.86,0.8571428571428571,0.9935483870967742,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
9109,0.91,0.7,0.42857142857142855,0.6290322580645161,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13974,0.59,0.92,0.42857142857142855,0.44516129032258067,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13666,0.63,0.48,0.5714285714285714,0.5774193548387097,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
340,0.09,0.89,1.0,0.9935483870967742,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10378,0.7,0.48,0.7142857142857143,0.3193548387096774,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4203,0.57,0.68,0.42857142857142855,0.32903225806451614,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12874,0.54,0.76,0.5714285714285714,0.7870967741935484,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10706,0.93,0.59,0.42857142857142855,0.8806451612903226,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8039,0.56,0.84,0.5714285714285714,0.4612903225806452,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10588,0.81,0.64,0.5714285714285714,0.6870967741935484,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12788,0.16,0.73,0.5714285714285714,0.635483870967742,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14210,0.5,0.73,0.5714285714285714,0.5806451612903226,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
966,0.09,0.85,0.7142857142857143,0.9064516129032258,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
9405,0.51,0.7,0.5714285714285714,0.45806451612903226,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7005,0.82,0.66,0.5714285714285714,0.4838709677419355,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1469,0.4,0.65,0.2857142857142857,0.9548387096774194,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
11940,0.53,0.74,0.42857142857142855,0.5548387096774193,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7208,0.6,0.82,0.42857142857142855,0.4612903225806452,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5311,0.86,0.75,0.7142857142857143,0.5064516129032258,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3051,0.84,0.47,0.42857142857142855,0.4032258064516129,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10055,0.31,0.37,0.2857142857142857,0.33548387096774196,0.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2385,0.9,0.67,0.42857142857142855,0.5774193548387097,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6762,0.85,0.8,0.5714285714285714,0.5096774193548387,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10502,0.58,0.91,0.7142857142857143,0.5967741935483871,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10432,0.73,0.52,0.5714285714285714,0.45483870967741935,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11425,0.8,0.53,0.42857142857142855,0.7,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11930,0.97,0.92,0.8571428571428571,0.44193548387096776,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4728,0.2,0.53,0.42857142857142855,0.4806451612903226,0.4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3856,0.62,0.69,0.5714285714285714,0.532258064516129,0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8224,0.4,0.41,0.42857142857142855,0.7483870967741936,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7727,0.61,0.47,0.2857142857142857,0.4806451612903226,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5754,0.78,0.57,0.42857142857142855,0.5709677419354838,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10229,0.64,0.52,0.42857142857142855,0.867741935483871,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10523,0.62,0.69,0.42857142857142855,0.667741935483871,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
156,0.83,1.0,0.7142857142857143,0.7741935483870968,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
12757,0.38,0.55,0.2857142857142857,0.4870967741935484,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8843,0.8,0.57,0.42857142857142855,0.5225806451612903,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14128,0.92,0.85,0.42857142857142855,0.4870967741935484,0.6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4588,0.94,0.89,0.42857142857142855,0.7419354838709677,0.3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4715,0.63,0.57,0.7142857142857143,0.5161290322580645,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6500,0.4,0.87,0.7142857142857143,0.8064516129032258,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9779,0.62,0.67,0.42857142857142855,0.6838709677419355,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3259,0.62,0.58,0.42857142857142855,0.6516129032258065,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9444,0.33,0.58,0.42857142857142855,0.3709677419354839,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2071,0.92,0.65,0.5714285714285714,0.7677419354838709,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6636,0.65,0.6,0.42857142857142855,0.7032258064516129,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5668,0.77,0.55,0.42857142857142855,0.7258064516129032,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9208,0.8,0.97,0.5714285714285714,0.7096774193548387,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5390,0.66,0.73,0.7142857142857143,0.8032258064516129,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1657,0.11,0.86,0.8571428571428571,0.7903225806451613,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
14214,0.72,0.87,0.7142857142857143,0.7193548387096774,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
437,0.43,0.53,0.2857142857142857,0.5161290322580645,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2560,0.68,0.7,0.5714285714285714,0.5967741935483871,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12691,0.42,0.75,0.42857142857142855,0.7032258064516129,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4182,0.74,0.91,0.7142857142857143,0.43548387096774194,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12993,0.75,0.77,0.7142857142857143,0.6419354838709678,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1936,0.11,0.97,0.8571428571428571,1.0,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
13498,0.97,0.41,0.7142857142857143,0.43548387096774194,0.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
155,0.11,0.8,0.8571428571428571,0.9806451612903225,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
11593,0.65,0.85,0.5714285714285714,0.5548387096774193,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11579,0.53,0.99,0.42857142857142855,0.7193548387096774,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7509,0.39,0.58,0.42857142857142855,0.49032258064516127,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13753,0.86,0.57,0.42857142857142855,0.5225806451612903,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7329,0.73,1.0,0.5714285714285714,0.47096774193548385,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7576,0.66,0.83,0.5714285714285714,0.7548387096774194,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10482,0.56,0.55,0.2857142857142857,0.8709677419354839,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2716,0.6,0.87,0.5714285714285714,0.7322580645161291,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
14558,0.11,0.8,0.8571428571428571,0.9096774193548387,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
9764,0.66,0.89,0.42857142857142855,0.7806451612903226,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4611,0.92,0.51,0.7142857142857143,0.6903225806451613,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10621,0.41,0.68,0.42857142857142855,0.6161290322580645,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8338,0.81,0.62,0.7142857142857143,0.6483870967741936,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3619,0.99,0.49,0.5714285714285714,0.8709677419354839,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14934,0.44,0.53,0.2857142857142857,0.5,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
968,0.42,0.54,0.2857142857142857,0.41935483870967744,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3276,0.93,0.65,0.5714285714285714,0.6838709677419355,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7777,0.48,0.9,0.5714285714285714,0.7225806451612903,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6899,0.86,1.0,0.42857142857142855,0.535483870967742,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1917,0.37,0.45,0.2857142857142857,0.4806451612903226,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
8708,0.16,0.66,0.8571428571428571,0.7387096774193549,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5583,0.58,0.5,0.42857142857142855,0.4645161290322581,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14605,0.42,0.56,0.2857142857142857,0.4290322580645161,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12244,0.89,0.86,0.7142857142857143,0.8870967741935484,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10519,0.65,0.74,0.5714285714285714,0.7354838709677419,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2838,0.75,0.64,0.5714285714285714,0.7967741935483871,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3273,0.49,0.52,0.7142857142857143,0.6064516129032258,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11524,0.81,0.47,0.5714285714285714,0.4935483870967742,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8848,0.53,0.71,0.5714285714285714,0.8741935483870967,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14202,0.6,0.53,0.2857142857142857,0.7580645161290323,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5907,0.84,0.9,0.42857142857142855,0.5741935483870968,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13724,0.98,0.49,0.42857142857142855,0.6419354838709678,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4776,0.63,0.64,0.42857142857142855,0.7838709677419354,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10964,0.52,0.43,0.42857142857142855,0.567741935483871,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13992,0.51,0.71,0.2857142857142857,0.5806451612903226,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8042,0.82,0.59,0.42857142857142855,0.5,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11746,0.67,0.49,0.42857142857142855,0.7967741935483871,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2832,0.54,0.78,0.5714285714285714,0.567741935483871,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6476,0.56,0.98,0.5714285714285714,0.667741935483871,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4290,0.95,0.78,0.5714285714285714,0.7903225806451613,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9400,0.61,0.58,0.5714285714285714,0.45806451612903226,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14637,0.74,0.92,0.5714285714285714,0.8419354838709677,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
7481,0.44,0.58,0.2857142857142857,0.5064516129032258,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8365,0.94,0.81,0.42857142857142855,0.632258064516129,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1100,0.11,0.83,0.8571428571428571,0.8451612903225807,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5533,0.45,0.55,0.7142857142857143,0.864516129032258,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14295,0.11,0.77,0.8571428571428571,0.9387096774193548,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
8311,0.7,0.6,0.42857142857142855,0.603225806451613,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13553,0.59,0.64,0.7142857142857143,0.3967741935483871,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4662,0.66,0.57,0.42857142857142855,0.5451612903225806,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4780,0.88,0.77,0.5714285714285714,0.5419354838709678,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4428,0.54,0.49,0.2857142857142857,0.5,0.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12141,0.45,0.53,0.2857142857142857,0.5,0.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
